,학교종류,유초등학교명,법정동
565,유치원,행복한유치원,서울특별시 강서구
566,유치원,홍신유치원,서울특별시 강서구
567,유치원,화곡유치원,서울특별시 강서구
568,유치원,개봉샛별유치원,서울특별시 구로구
569,유치원,꿀벌유치원,서울특별시 구로구
570,유치원,나비유치원,서울특별시 구로구
571,유치원,다솔유치원,서울특별시 구로구
572,유치원,동부유치원,서울특별시 구로구
573,유치원,동아유치원,서울특별시 구로구
574,유치원,동정성모유치원,서울특별시 구로구
575,유치원,목원유치원,서울특별시 구로구
576,유치원,미림유치원,서울특별시 구로구
577,유치원,바니유치원,서울특별시 구로구
578,유치원,버들유치원,서울특별시 구로구
579,유치원,사랑유치원,서울특별시 구로구
580,유치원,새두산유치원,서울특별시 구로구
581,유치원,서울개봉초등학교병설유치원,서울특별시 구로구
582,유치원,서울고척초등학교병설유치원,서울특별시 구로구
583,유치원,서울구로남초등학교병설유치원,서울특별시 구로구
584,유치원,서울구일초등학교병설유치원,서울특별시 구로구
585,유치원,서울남유치원,서울특별시 구로구
586,유치원,서울매봉초등학교병설유치원,서울특별시 구로구
587,유치원,서울미래초등학교병설유치원,서울특별시 구로구
588,유치원,서울세곡초등학교병설유치원,서울특별시 구로구
589,유치원,서울신미림초등학교병설유치원,서울특별시 구로구
590,유치원,서울아람유치원,서울특별시 구로구
591,유치원,서울영서초등학교병설유치원,서울특별시 구로구
592,유치원,서울천왕초등학교병설유치원,서울특별시 구로구
593,유치원,서울하늘숲유치원,서울특별시 구로구
594,유치원,세희유치원,서울특별시 구로구
595,유치원,신도유치원,서울특별시 구로구
596,유치원,예쁨유치원,서울특별시 구로구
597,유치원,은별유치원,서울특별시 구로구
598,유치원,일신유치원,서울특별시 구로구
599,유치원,정훈유치원,서울특별시 구로구
600,유치원,준희유치원,서울특별시 구로구
601,유치원,푸른동산유치원,서울특별시 구로구
602,유치원,해길유치원,서울특별시 구로구
603,유치원,혜원유치원,서울특별시 구로구
604,유치원,동산유치원,서울특별시 금천구
605,유치원,동일유치원,서울특별시 금천구
606,유치원,럭키유치원,서울특별시 금천구
607,유치원,백상유치원,서울특별시 금천구
608,유치원,서울국악유치원,서울특별시 금천구
609,유치원,서울금나래초등학교병설유치원,서울특별시 금천구
610,유치원,서울독산초등학교병설유치원,서울특별시 금천구
611,유치원,서울두산초등학교병설유치원,서울특별시 금천구
612,유치원,서울문교초등학교병설유치원,서울특별시 금천구
613,유치원,서울백산초등학교병설유치원,서울특별시 금천구
614,유치원,서울탑동유치원,서울특별시 금천구
615,유치원,세나유치원,서울특별시 금천구
616,유치원,시내유치원,서울특별시 금천구
617,유치원,양지유치원,서울특별시 금천구
618,유치원,예림유치원,서울특별시 금천구
619,유치원,운현유치원,서울특별시 금천구
620,유치원,조형유치원,서울특별시 금천구
621,유치원,참사랑유치원,서울특별시 금천구
622,유치원,한신유치원,서울특별시 금천구
623,유치원,굿프랜드유치원,서울특별시 영등포구
624,유치원,대림유치원,서울특별시 영등포구
625,유치원,돈보스꼬유치원,서울특별시 영등포구
626,유치원,동천유치원,서울특별시 영등포구
627,유치원,명신유치원,서울특별시 영등포구
628,유치원,무지개영재유치원,서울특별시 영등포구
629,유치원,살레시오성미유치원,서울특별시 영등포구
630,유치원,서울당중초등학교병설유치원,서울특별시 영등포구
631,유치원,서울대동초등학교병설유치원,서울특별시 영등포구
632,유치원,서울대방초등학교병설유치원,서울특별시 영등포구
633,유치원,서울도신초등학교병설유치원,서울특별시 영등포구
634,유치원,서울영동초등학교병설유치원,서울특별시 영등포구
635,유치원,서울영등포초등학교병설유치원,서울특별시 영등포구
636,유치원,서울영림초등학교병설유치원,서울특별시 영등포구
637,유치원,서울영중초등학교병설유치원,서울특별시 영등포구
638,유치원,서울윤중초등학교병설유치원,서울특별시 영등포구
639,유치원,성락유치원,서울특별시 영등포구
640,유치원,성모유치원,서울특별시 영등포구
641,유치원,성민유치원,서울특별시 영등포구
642,유치원,성심유치원,서울특별시 영등포구
643,유치원,성요셉유치원,서울특별시 영등포구
644,유치원,성지유치원,서울특별시 영등포구
645,유치원,신길에덴유치원,서울특별시 영등포구
646,유치원,신라유치원,서울특별시 영등포구
647,유치원,양평유치원,서울특별시 영등포구
648,유치원,여의도유치원,서울특별시 영등포구
649,유치원,여의유치원,서울특별시 영등포구
650,유치원,연화유치원,서울특별시 영등포구
651,유치원,영은유치원,서울특별시 영등포구
652,유치원,영중유치원,서울특별시 영등포구
653,유치원,우성유치원,서울특별시 영등포구
654,유치원,은하유치원,서울특별시 영등포구
655,유치원,청은유치원,서울특별시 영등포구
656,유치원,침례유치원,서울특별시 영등포구
657,유치원,큰나무유치원,서울특별시 영등포구
658,유치원,파란나라유치원,서울특별시 영등포구
659,유치원,파랑새유치원,서울특별시 영등포구
660,유치원,평강유치원,서울특별시 영등포구
661,유치원,평화유치원,서울특별시 영등포구
662,유치원,푸른나라유치원,서울특별시 영등포구
663,유치원,한신혜원유치원,서울특별시 영등포구
664,유치원,한영유치원,서울특별시 영등포구
665,유치원,강남유치원,서울특별시 동작구
666,유치원,노량진교회유치원,서울특별시 동작구
667,유치원,동그라미유치원,서울특별시 동작구
668,유치원,동아유치원,서울특별시 동작구
669,유치원,메이플유치원,서울특별시 동작구
670,유치원,명수유치원,서울특별시 동작구
671,유치원,모아유치원,서울특별시 동작구
672,유치원,무지개유치원,서울특별시 동작구
673,유치원,벧엘유치원,서울특별시 동작구
674,유치원,사랑유치원,서울특별시 동작구
675,유치원,상도유치원,서울특별시 동작구
676,유치원,상아유치원,서울특별시 동작구
677,유치원,샛별유치원,서울특별시 동작구
678,유치원,서울강남초등학교병설유치원,서울특별시 동작구
679,유치원,서울남성초등학교병설유치원,서울특별시 동작구
680,유치원,서울노량진초등학교병설유치원,서울특별시 동작구
681,유치원,서울문창초등학교병설유치원,서울특별시 동작구
682,유치원,서울본동초등학교병설유치원,서울특별시 동작구
683,유치원,서울상도유치원,서울특별시 동작구
684,유치원,서울신남성초등학교병설유치원,서울특별시 동작구
685,유치원,서울은로초등학교병설유치원,서울특별시 동작구
686,유치원,서울행림초등학교병설유치원,서울특별시 동작구
687,유치원,성모유치원,서울특별시 동작구
688,유치원,소망유치원,서울특별시 동작구
689,유치원,송림유치원,서울특별시 동작구
690,유치원,승혜유치원,서울특별시 동작구
691,유치원,시현유치원,서울특별시 동작구
692,유치원,양문유치원,서울특별시 동작구
693,유치원,열림유치원,서울특별시 동작구
694,유치원,예림유치원,서울특별시 동작구
695,유치원,요요유치원,서울특별시 동작구
696,유치원,은혜유치원,서울특별시 동작구
697,유치원,중앙대부속유치원,서울특별시 동작구
698,유치원,총신대부속유치원,서울특별시 동작구
699,유치원,하랑숲유치원,서울특별시 동작구
700,유치원,행복유치원,서울특별시 동작구
701,유치원,행복한숲유치원,서울특별시 동작구
702,유치원,건영유치원,서울특별시 관악구
703,유치원,꿈나라유치원,서울특별시 관악구
704,유치원,나랑유치원,서울특별시 관악구
705,유치원,남서울유치원,서울특별시 관악구
706,유치원,동원유치원,서울특별시 관악구
707,유치원,명성유치원,서울특별시 관악구
708,유치원,배꽃유치원,서울특별시 관악구
709,유치원,새소슬유치원,서울특별시 관악구
710,유치원,새싹유치원,서울특별시 관악구
711,유치원,서울관악초등학교병설유치원,서울특별시 관악구
712,유치원,서울난곡초등학교병설유치원,서울특별시 관악구
713,유치원,서울남부초등학교병설유치원,서울특별시 관악구
714,유치원,서울봉천초등학교병설유치원,서울특별시 관악구
715,유치원,서울삼성초등학교병설유치원,서울특별시 관악구
