법정동,학제,설립,학교수,학생수_계,교원수_총계_계,입학자_계,졸업자_계,진학자_계,일반고_계,특목고_계,특성화고_계,자율고_계,기타_고등학교_계,국내_전문대학_계,국내_교육대학_계,국내_대학_계,국내_각종학교_계,국외_전문대학_계,국외_대학_계
대구 남구,소계,사립,31,11023,985,3877,4382,2313,514,45,159,64,4,504,8,997,0,0,5
대구 남구,소계,소계,51,19134,1636,5552,6457,4194,839,61,322,166,6,602,9,1208,0,0,5
대구 북구,유치원,공립,20,886,64,496,821,0,0,0,0,0,0,0,0,0,0,0,0
대구 북구,유치원,사립,58,6934,576,3268,5073,0,0,0,0,0,0,0,0,0,0,0,0
대구 북구,유치원,소계,78,7820,640,3764,5894,0,0,0,0,0,0,0,0,0,0,0,0
대구 북구,초등학교,공립,38,25157,1716,4012,4490,4490,0,0,0,0,0,0,0,0,0,0,0
대구 북구,초등학교,소계,38,25157,1716,4012,4490,4490,0,0,0,0,0,0,0,0,0,0,0
대구 북구,중학교,공립,20,13864,980,3969,5327,5317,3073,184,1020,1016,24,0,0,0,0,0,0
대구 북구,중학교,사립,3,2559,149,764,834,831,620,24,141,44,2,0,0,0,0,0,0
대구 북구,중학교,소계,23,16423,1129,4733,6161,6148,3693,208,1161,1060,26,0,0,0,0,0,0
대구 북구,고등학교,공립,7,6144,463,1947,2205,1927,0,0,0,0,0,762,14,1150,1,0,0
대구 북구,고등학교,사립,9,8953,622,2877,3168,2698,0,0,0,0,0,922,6,1770,0,0,0
대구 북구,고등학교,소계,16,15097,1085,4824,5373,4625,0,0,0,0,0,1684,20,2920,1,0,0
대구 북구,  (일반고),공립,3,3247,229,1017,1145,996,0,0,0,0,0,427,9,559,1,0,0
대구 북구,  (일반고),사립,8,8491,588,2727,3025,2640,0,0,0,0,0,868,6,1766,0,0,0
대구 북구,  (일반고),소계,11,11738,817,3744,4170,3636,0,0,0,0,0,1295,15,2325,1,0,0
대구 북구,  (특목고),공립,1,184,26,67,72,54,0,0,0,0,0,17,0,37,0,0,0
대구 북구,  (특목고),소계,1,184,26,67,72,54,0,0,0,0,0,17,0,37,0,0,0
대구 북구,  (특성화고),사립,1,462,34,150,143,58,0,0,0,0,0,54,0,4,0,0,0
대구 북구,  (특성화고),소계,1,462,34,150,143,58,0,0,0,0,0,54,0,4,0,0,0
대구 북구,  (자율고),공립,3,2713,208,863,988,877,0,0,0,0,0,318,5,554,0,0,0
대구 북구,  (자율고),소계,3,2713,208,863,988,877,0,0,0,0,0,318,5,554,0,0,0
대구 북구,특수학교,공립,1,267,92,82,73,0,0,0,0,0,0,0,0,0,0,0,0
대구 북구,특수학교,소계,1,267,92,82,73,0,0,0,0,0,0,0,0,0,0,0,0
대구 북구,소계,공립,86,46318,3315,10506,12916,11734,3073,184,1020,1016,24,762,14,1150,1,0,0
대구 북구,소계,사립,70,18446,1347,6909,9075,3529,620,24,141,44,2,922,6,1770,0,0,0
대구 북구,소계,소계,156,64764,4662,17415,21991,15263,3693,208,1161,1060,26,1684,20,2920,1,0,0
대구 수성구,유치원,공립,16,593,57,360,520,0,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,유치원,사립,46,5723,476,2660,4562,0,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,유치원,소계,62,6316,533,3020,5082,0,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,초등학교,공립,33,25449,1553,3785,4705,4704,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,초등학교,사립,1,222,6,40,34,34,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,초등학교,소계,34,25671,1559,3825,4739,4738,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,중학교,공립,14,11965,799,3401,4909,4879,3665,157,676,345,36,0,0,0,0,0,0
대구 수성구,중학교,사립,9,8569,461,2394,3049,3028,2306,79,322,313,8,0,0,0,0,0,0
대구 수성구,중학교,소계,23,20534,1260,5795,7958,7907,5971,236,998,658,44,0,0,0,0,0,0
대구 수성구,고등학교,공립,7,8135,589,2656,2840,2162,0,0,0,0,0,557,20,1585,0,0,0
대구 수성구,고등학교,사립,10,13895,839,4622,4785,3395,0,0,0,0,0,497,35,2832,13,9,9
대구 수성구,고등학교,소계,17,22030,1428,7278,7625,5557,0,0,0,0,0,1054,55,4417,13,9,9
대구 수성구,  (일반고),공립,4,5750,368,1855,2036,1589,0,0,0,0,0,344,20,1225,0,0,0
대구 수성구,  (일반고),사립,8,11152,649,3671,3864,3094,0,0,0,0,0,417,35,2629,5,0,8
대구 수성구,  (일반고),소계,12,16902,1017,5526,5900,4683,0,0,0,0,0,761,55,3854,5,0,8
대구 수성구,  (특목고),공립,1,285,64,95,99,95,0,0,0,0,0,0,0,95,0,0,0
대구 수성구,  (특목고),소계,1,285,64,95,99,95,0,0,0,0,0,0,0,95,0,0,0
대구 수성구,  (특성화고),공립,1,795,73,277,261,132,0,0,0,0,0,89,0,43,0,0,0
대구 수성구,  (특성화고),사립,1,1629,119,570,531,115,0,0,0,0,0,78,0,28,0,9,0
대구 수성구,  (특성화고),소계,2,2424,192,847,792,247,0,0,0,0,0,167,0,71,0,9,0
대구 수성구,  (자율고),공립,1,1305,84,429,444,346,0,0,0,0,0,124,0,222,0,0,0
대구 수성구,  (자율고),사립,1,1114,71,381,390,186,0,0,0,0,0,2,0,175,8,0,1
대구 수성구,  (자율고),소계,2,2419,155,810,834,532,0,0,0,0,0,126,0,397,8,0,1
대구 수성구,특수학교,공립,1,240,79,78,73,1,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,특수학교,소계,1,240,79,78,73,1,0,0,0,0,0,0,0,0,0,0,0
대구 수성구,소계,공립,71,46382,3077,10280,13047,11746,3665,157,676,345,36,557,20,1585,0,0,0
대구 수성구,소계,사립,66,28409,1782,9716,12430,6457,2306,79,322,313,8,497,35,2832,13,9,9
대구 수성구,소계,소계,137,74791,4859,19996,25477,18203,5971,236,998,658,44,1054,55,4417,13,9,9
대구 달서구,유치원,공립,26,1161,56,666,956,0,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,유치원,사립,64,8789,661,4338,5896,0,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,유치원,소계,90,9950,717,5004,6852,0,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,초등학교,국립,1,434,27,74,74,74,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,초등학교,공립,52,33239,2311,5388,5962,5962,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,초등학교,사립,1,558,21,96,96,96,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,초등학교,소계,54,34231,2359,5558,6132,6132,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,중학교,공립,22,16891,1161,4747,6682,6659,3875,270,1220,1269,25,0,0,0,0,0,0
대구 달서구,중학교,사립,8,4686,304,1322,1745,1740,1050,46,380,251,13,0,0,0,0,0,0
대구 달서구,중학교,소계,30,21577,1465,6069,8427,8399,4925,316,1600,1520,38,0,0,0,0,0,0
대구 달서구,고등학교,공립,14,14739,1202,4665,5208,3822,0,0,0,0,0,1538,14,2265,0,0,5
대구 달서구,고등학교,사립,9,11446,756,3823,3962,3051,0,0,0,0,0,910,25,2108,1,0,7
대구 달서구,고등학교,소계,23,26185,1958,8488,9170,6873,0,0,0,0,0,2448,39,4373,1,0,12
대구 달서구,  (일반고),공립,6,7316,538,2259,2612,2332,0,0,0,0,0,823,10,1495,0,0,4
대구 달서구,  (일반고),사립,6,8062,506,2649,2815,2425,0,0,0,0,0,591,23,1807,1,0,3
대구 달서구,  (일반고),소계,12,15378,1044,4908,5427,4757,0,0,0,0,0,1414,33,3302,1,0,7
대구 달서구,  (특목고),공립,2,1334,194,462,427,104,0,0,0,0,0,8,3,92,0,0,1
대구 달서구,  (특목고),소계,2,1334,194,462,427,104,0,0,0,0,0,8,3,92,0,0,1
대구 달서구,  (특성화고),공립,3,2759,227,936,976,362,0,0,0,0,0,319,0,43,0,0,0
대구 달서구,  (특성화고),사립,2,2397,186,827,816,379,0,0,0,0,0,311,0,68,0,0,0
대구 달서구,  (특성화고),소계,5,5156,413,1763,1792,741,0,0,0,0,0,630,0,111,0,0,0
대구 달서구,  (자율고),공립,3,3330,243,1008,1193,1024,0,0,0,0,0,388,1,635,0,0,0
대구 달서구,  (자율고),사립,1,987,64,347,331,247,0,0,0,0,0,8,2,233,0,0,4
대구 달서구,  (자율고),소계,4,4317,307,1355,1524,1271,0,0,0,0,0,396,3,868,0,0,4
대구 달서구,특수학교,공립,1,214,63,68,37,0,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,특수학교,소계,1,214,63,68,37,0,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,각종학교,공립,1,241,20,250,245,128,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,각종학교,소계,1,241,20,250,245,128,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,소계,국립,1,434,27,74,74,74,0,0,0,0,0,0,0,0,0,0,0
대구 달서구,소계,공립,116,66485,4813,15784,19090,16571,3875,270,1220,1269,25,1538,14,2265,0,0,5
대구 달서구,소계,사립,82,25479,1742,9579,11699,4887,1050,46,380,251,13,910,25,2108,1,0,7
대구 달서구,소계,소계,199,92398,6582,25437,30863,21532,4925,316,1600,1520,38,2448,39,4373,1,0,12
대구 달성군,유치원,공립,19,600,45,364,601,0,0,0,0,0,0,0,0,0,0,0,0
대구 달성군,유치원,사립,27,3235,263,1608,2146,0,0,0,0,0,0,0,0,0,0,0,0
대구 달성군,유치원,소계,46,3835,308,1972,2747,0,0,0,0,0,0,0,0,0,0,0,0
대구 달성군,초등학교,공립,25,10793,782,1893,1750,1750,0,0,0,0,0,0,0,0,0,0,0
대구 달성군,초등학교,소계,25,10793,782,1893,1750,1750,0,0,0,0,0,0,0,0,0,0,0
대구 달성군,중학교,공립,11,5203,412,1540,1954,1948,1144,83,384,323,14,0,0,0,0,0,0
대구 달성군,중학교,사립,3,370,40,86,124,124,89,4,29,2,0,0,0,0,0,0,0
대구 달성군,중학교,소계,14,5573,452,1626,2078,2072,1233,87,413,325,14,0,0,0,0,0,0
대구 달성군,고등학교,공립,4,2317,190,753,819,674,0,0,0,0,0,221,6,447,0,0,0
대구 달성군,고등학교,사립,3,1902,135,652,687,594,0,0,0,0,0,217,5,370,0,0,2
대구 달성군,고등학교,소계,7,4219,325,1405,1506,1268,0,0,0,0,0,438,11,817,0,0,2
대구 달성군,  (일반고),공립,2,1826,134,582,653,568,0,0,0,0,0,193,4,371,0,0,0
대구 달성군,  (일반고),사립,3,1902,135,652,687,594,0,0,0,0,0,217,5,370,0,0,2
대구 달성군,  (일반고),소계,5,3728,269,1234,1340,1162,0,0,0,0,0,410,9,741,0,0,2
대구 달성군,  (특성화고),공립,1,199,28,75,64,23,0,0,0,0,0,23,0,0,0,0,0
대구 달성군,  (특성화고),소계,1,199,28,75,64,23,0,0,0,0,0,23,0,0,0,0,0
대구 달성군,  (자율고),공립,1,292,28,96,102,83,0,0,0,0,0,5,2,76,0,0,0
대구 달성군,  (자율고),소계,1,292,28,96,102,83,0,0,0,0,0,5,2,76,0,0,0
대구 달성군,소계,공립,59,18913,1429,4550,5124,4372,1144,83,384,323,14,221,6,447,0,0,0
대구 달성군,소계,사립,33,5507,438,2346,2957,718,89,4,29,2,0,217,5,370,0,0,2
대구 달성군,소계,소계,92,24420,1867,6896,8081,5090,1233,87,413,325,14,438,11,817,0,0,2
대구 소계,유치원,공립,126,4897,379,2842,4446,0,0,0,0,0,0,0,0,0,0,0,0
대구 소계,유치원,사립,266,32054,2567,15733,22621,0,0,0,0,0,0,0,0,0,0,0,0
대구 소계,유치원,소계,392,36951,2946,18575,27067,0,0,0,0,0,0,0,0,0,0,0,0
대구 소계,초등학교,국립,2,1077,59,170,199,199,0,0,0,0,0,0,0,0,0,0,0
대구 소계,초등학교,공립,215,126033,8727,20272,22491,22490,0,0,0,0,0,0,0,0,0,0,0
대구 소계,초등학교,사립,4,2473,83,424,399,399,0,0,0,0,0,0,0,0,0,0,0
대구 소계,초등학교,소계,221,129583,8869,20866,23089,23088,0,0,0,0,0,0,0,0,0,0,0
대구 소계,중학교,국립,1,693,46,196,274,274,168,3,47,54,2,0,0,0,0,0,0
대구 소계,중학교,공립,89,58488,4223,16783,23007,22919,13596,885,4377,3950,111,0,0,0,0,0,0
대구 소계,중학교,사립,34,21801,1332,6171,7953,7918,5530,244,1298,817,29,0,0,0,0,0,0
대구 소계,중학교,소계,124,80982,5601,23150,31234,31111,19294,1132,5722,4821,142,0,0,0,0,0,0
대구 소계,고등학교,국립,1,1044,75,366,359,289,0,0,0,0,0,84,0,204,0,0,1
대구 소계,고등학교,공립,42,41460,3287,13215,14848,11320,0,0,0,0,0,4384,63,6867,1,0,5
대구 소계,고등학교,사립,49,52695,3587,17501,18456,13662,0,0,0,0,0,3840,82,9681,19,9,31
대구 소계,고등학교,소계,92,95199,6949,31082,33663,25271,0,0,0,0,0,8308,145,16752,20,9,37
대구 소계,  (일반고),국립,1,1044,75,366,359,289,0,0,0,0,0,84,0,204,0,0,1
대구 소계,  (일반고),공립,16,19122,1360,6046,6822,5838,0,0,0,0,0,1959,43,3831,1,0,4
대구 소계,  (일반고),사립,33,36703,2429,11954,12998,10999,0,0,0,0,0,2735,72,8162,10,0,20
대구 소계,  (일반고),소계,50,56869,3864,18366,20179,17126,0,0,0,0,0,4778,115,12197,11,0,25
대구 소계,  (특목고),공립,6,2628,388,826,1019,453,0,0,0,0,0,138,3,311,0,0,1
대구 소계,  (특목고),사립,1,1336,55,444,490,473,0,0,0,0,0,28,0,441,0,0,4
대구 소계,  (특목고),소계,7,3964,443,1270,1509,926,0,0,0,0,0,166,3,752,0,0,5
대구 소계,  (특성화고),공립,7,6083,533,2051,2110,834,0,0,0,0,0,710,0,124,0,0,0
대구 소계,  (특성화고),사립,11,10811,857,3740,3675,1353,0,0,0,0,0,1065,0,278,1,9,0
대구 소계,  (특성화고),소계,18,16894,1390,5791,5785,2187,0,0,0,0,0,1775,0,402,1,9,0
대구 소계,  (자율고),공립,13,13627,1006,4292,4897,4195,0,0,0,0,0,1577,17,2601,0,0,0
대구 소계,  (자율고),사립,4,3845,246,1363,1293,837,0,0,0,0,0,12,10,800,8,0,7
대구 소계,  (자율고),소계,17,17472,1252,5655,6190,5032,0,0,0,0,0,1589,27,3401,8,0,7
대구 소계,특수학교,공립,3,721,234,228,183,1,0,0,0,0,0,0,0,0,0,0,0
대구 소계,특수학교,사립,6,791,278,274,282,13,0,0,0,0,0,0,0,0,0,0,0
대구 소계,특수학교,소계,9,1512,512,502,465,14,0,0,0,0,0,0,0,0,0,0,0
대구 소계,고등공민학교,사립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구 소계,고등공민학교,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구 소계,각종학교,공립,1,241,20,250,245,128,0,0,0,0,0,0,0,0,0,0,0
대구 소계,각종학교,소계,1,241,20,250,245,128,0,0,0,0,0,0,0,0,0,0,0
대구 소계,소계,국립,4,2814,180,732,832,762,168,3,47,54,2,84,0,204,0,0,1
대구 소계,소계,공립,476,231840,16870,53590,65220,56858,13596,885,4377,3950,111,4384,63,6867,1,0,5
대구 소계,소계,사립,359,109814,7847,40103,49711,21992,5530,244,1298,817,29,3840,82,9681,19,9,31
대구 소계,소계,소계,839,344468,24897,94425,115763,79612,19294,1132,5722,4821,142,8308,145,16752,20,9,37
인천 중구,유치원,공립,8,824,61,534,762,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,유치원,사립,9,1184,93,630,337,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,유치원,소계,17,2008,154,1164,1099,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,초등학교,공립,12,6972,430,1164,1034,1034,0,0,0,0,0,0,0,0,0,0,0
인천 중구,초등학교,사립,1,443,24,84,50,50,0,0,0,0,0,0,0,0,0,0,0
인천 중구,초등학교,소계,13,7415,454,1248,1084,1084,0,0,0,0,0,0,0,0,0,0,0
인천 중구,중학교,공립,5,2962,196,877,925,923,486,24,123,286,4,0,0,0,0,0,0
인천 중구,중학교,사립,3,1431,111,410,618,618,360,14,220,6,18,0,0,0,0,0,0
인천 중구,중학교,소계,8,4393,307,1287,1543,1541,846,38,343,292,22,0,0,0,0,0,0
인천 중구,고등학교,국립,1,361,49,121,116,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,고등학교,공립,9,5904,526,2027,1852,1024,0,0,0,0,0,427,4,580,3,0,10
인천 중구,고등학교,사립,4,2700,222,922,857,471,0,0,0,0,0,133,1,326,3,0,8
인천 중구,고등학교,소계,14,8965,797,3070,2825,1495,0,0,0,0,0,560,5,906,6,0,18
인천 중구,  (일반고),공립,3,2009,164,686,578,411,0,0,0,0,0,177,0,234,0,0,0
인천 중구,  (일반고),사립,2,1231,109,455,373,259,0,0,0,0,0,94,1,161,3,0,0
인천 중구,  (일반고),소계,5,3240,273,1141,951,670,0,0,0,0,0,271,1,395,3,0,0
인천 중구,  (특목고),국립,1,361,49,121,116,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,  (특목고),공립,2,608,95,234,228,197,0,0,0,0,0,0,2,185,0,0,10
인천 중구,  (특목고),소계,3,969,144,355,344,197,0,0,0,0,0,0,2,185,0,0,10
인천 중구,  (특성화고),공립,3,2581,215,876,758,245,0,0,0,0,0,194,0,48,3,0,0
인천 중구,  (특성화고),사립,1,809,58,240,263,42,0,0,0,0,0,37,0,5,0,0,0
인천 중구,  (특성화고),소계,4,3390,273,1116,1021,287,0,0,0,0,0,231,0,53,3,0,0
인천 중구,  (자율고),공립,1,706,52,231,288,171,0,0,0,0,0,56,2,113,0,0,0
인천 중구,  (자율고),사립,1,660,55,227,221,170,0,0,0,0,0,2,0,160,0,0,8
인천 중구,  (자율고),소계,2,1366,107,458,509,341,0,0,0,0,0,58,2,273,0,0,8
인천 중구,소계,국립,1,361,49,121,116,0,0,0,0,0,0,0,0,0,0,0,0
인천 중구,소계,공립,34,16662,1213,4602,4573,2981,486,24,123,286,4,427,4,580,3,0,10
인천 중구,소계,사립,17,5758,450,2046,1862,1139,360,14,220,6,18,133,1,326,3,0,8
인천 중구,소계,소계,52,22781,1712,6769,6551,4120,846,38,343,292,22,560,5,906,6,0,18
인천 동구,유치원,공립,6,253,16,147,134,0,0,0,0,0,0,0,0,0,0,0,0
인천 동구,유치원,사립,6,777,59,333,275,0,0,0,0,0,0,0,0,0,0,0,0
인천 동구,유치원,소계,12,1030,75,480,409,0,0,0,0,0,0,0,0,0,0,0,0
인천 동구,초등학교,공립,6,3679,245,627,584,584,0,0,0,0,0,0,0,0,0,0,0
인천 동구,초등학교,사립,2,636,33,134,53,53,0,0,0,0,0,0,0,0,0,0,0
인천 동구,초등학교,소계,8,4315,278,761,637,637,0,0,0,0,0,0,0,0,0,0,0
인천 동구,중학교,공립,1,551,44,135,184,184,100,7,74,1,2,0,0,0,0,0,0
인천 동구,중학교,사립,2,938,68,287,375,375,208,32,126,0,9,0,0,0,0,0,0
인천 동구,중학교,소계,3,1489,112,422,559,559,308,39,200,1,11,0,0,0,0,0,0
인천 동구,고등학교,사립,3,2457,189,840,780,272,0,0,0,0,0,155,0,115,0,2,0
인천 동구,고등학교,소계,3,2457,189,840,780,272,0,0,0,0,0,155,0,115,0,2,0
인천 동구,  (일반고),사립,1,663,58,241,232,157,0,0,0,0,0,61,0,96,0,0,0
인천 동구,  (일반고),소계,1,663,58,241,232,157,0,0,0,0,0,61,0,96,0,0,0
인천 동구,  (특성화고),사립,2,1794,131,599,548,115,0,0,0,0,0,94,0,19,0,2,0
인천 동구,  (특성화고),소계,2,1794,131,599,548,115,0,0,0,0,0,94,0,19,0,2,0
인천 동구,각종학교,공립,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천 동구,각종학교,소계,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천 동구,소계,공립,14,4483,337,909,902,768,100,7,74,1,2,0,0,0,0,0,0
인천 동구,소계,사립,13,4808,349,1594,1483,700,208,32,126,0,9,155,0,115,0,2,0
인천 동구,소계,소계,27,9291,686,2503,2385,1468,308,39,200,1,11,155,0,115,0,2,0
인천 남구,유치원,공립,10,380,19,237,236,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,유치원,사립,34,4073,285,1726,1664,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,유치원,소계,44,4453,304,1963,1900,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,초등학교,공립,22,17369,1082,2972,2973,2973,0,0,0,0,0,0,0,0,0,0,0
인천 남구,초등학교,소계,22,17369,1082,2972,2973,2973,0,0,0,0,0,0,0,0,0,0,0
인천 남구,중학교,공립,11,8299,528,2454,2878,2870,1883,101,799,31,56,0,0,0,0,0,0
인천 남구,중학교,사립,1,950,48,289,334,334,228,11,85,1,9,0,0,0,0,0,0
인천 남구,중학교,소계,12,9249,576,2743,3212,3204,2111,112,884,32,65,0,0,0,0,0,0
인천 남구,고등학교,공립,11,9902,854,3238,3373,1727,0,0,0,0,0,861,5,846,13,0,2
인천 남구,고등학교,사립,4,3709,265,1200,1363,1021,0,0,0,0,0,349,9,662,1,0,0
인천 남구,고등학교,소계,15,13611,1119,4438,4736,2748,0,0,0,0,0,1210,14,1508,14,0,2
인천 남구,  (일반고),공립,5,4534,358,1417,1648,1293,0,0,0,0,0,492,5,782,12,0,2
인천 남구,  (일반고),사립,3,2997,211,959,1148,953,0,0,0,0,0,303,9,640,1,0,0
인천 남구,  (일반고),소계,8,7531,569,2376,2796,2246,0,0,0,0,0,795,14,1422,13,0,2
인천 남구,  (특목고),공립,1,468,75,160,153,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,  (특목고),소계,1,468,75,160,153,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,  (특성화고),공립,5,4900,421,1661,1572,434,0,0,0,0,0,369,0,64,1,0,0
인천 남구,  (특성화고),사립,1,712,54,241,215,68,0,0,0,0,0,46,0,22,0,0,0
인천 남구,  (특성화고),소계,6,5612,475,1902,1787,502,0,0,0,0,0,415,0,86,1,0,0
인천 남구,고등기술학교,사립,1,90,2,90,120,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,고등기술학교,소계,1,90,2,90,120,0,0,0,0,0,0,0,0,0,0,0,0
인천 남구,소계,공립,54,35950,2483,8901,9460,7570,1883,101,799,31,56,861,5,846,13,0,2
인천 남구,소계,사립,40,8822,600,3305,3481,1355,228,11,85,1,9,349,9,662,1,0,0
인천 남구,소계,소계,94,44772,3083,12206,12941,8925,2111,112,884,32,65,1210,14,1508,14,0,2
인천 연수구,유치원,공립,9,680,30,439,659,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,유치원,사립,29,3942,292,1894,1433,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,유치원,소계,38,4622,322,2333,2092,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,초등학교,공립,23,18586,1072,3048,3233,3232,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,초등학교,사립,1,520,25,90,74,74,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,초등학교,소계,24,19106,1097,3138,3307,3306,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,중학교,공립,15,11169,660,3589,4133,4122,3097,233,609,136,47,0,0,0,0,0,0
인천 연수구,중학교,사립,1,549,37,227,202,202,102,3,94,0,3,0,0,0,0,0,0
인천 연수구,중학교,소계,16,11718,697,3816,4335,4324,3199,236,703,136,50,0,0,0,0,0,0
인천 연수구,고등학교,공립,11,10321,791,3278,3502,2134,0,0,0,0,0,695,12,1382,43,0,2
인천 연수구,고등학교,사립,4,3239,245,1270,1186,895,0,0,0,0,0,324,3,544,20,0,4
인천 연수구,고등학교,소계,15,13560,1036,4548,4688,3029,0,0,0,0,0,1019,15,1926,63,0,6
인천 연수구,  (일반고),공립,7,7042,503,2155,2483,1844,0,0,0,0,0,456,12,1333,41,0,2
인천 연수구,  (일반고),사립,3,2996,223,1026,1186,895,0,0,0,0,0,324,3,544,20,0,4
인천 연수구,  (일반고),소계,10,10038,726,3181,3669,2739,0,0,0,0,0,780,15,1877,61,0,6
인천 연수구,  (특성화고),공립,4,3279,288,1123,1019,290,0,0,0,0,0,239,0,49,2,0,0
인천 연수구,  (특성화고),소계,4,3279,288,1123,1019,290,0,0,0,0,0,239,0,49,2,0,0
인천 연수구,  (자율고),사립,1,243,22,244,0,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,  (자율고),소계,1,243,22,244,0,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,특수학교,공립,1,260,68,84,75,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,특수학교,소계,1,260,68,84,75,0,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,각종학교,사립,1,44,7,15,15,12,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,각종학교,소계,1,44,7,15,15,12,0,0,0,0,0,0,0,0,0,0,0
인천 연수구,소계,공립,59,41016,2621,10438,11602,9488,3097,233,609,136,47,695,12,1382,43,0,2
인천 연수구,소계,사립,36,8294,606,3496,2910,1183,102,3,94,0,3,324,3,544,20,0,4
인천 연수구,소계,소계,95,49310,3227,13934,14512,10671,3199,236,703,136,50,1019,15,1926,63,0,6
인천 남동구,유치원,공립,24,1562,90,1069,1316,0,0,0,0,0,0,0,0,0,0,0,0
인천 남동구,유치원,사립,58,7866,567,3703,2875,0,0,0,0,0,0,0,0,0,0,0,0
인천 남동구,유치원,소계,82,9428,657,4772,4191,0,0,0,0,0,0,0,0,0,0,0,0
인천 남동구,초등학교,공립,37,28812,1770,4984,4698,4697,0,0,0,0,0,0,0,0,0,0,0
인천 남동구,초등학교,소계,37,28812,1770,4984,4698,4697,0,0,0,0,0,0,0,0,0,0,0
인천 남동구,중학교,공립,21,16287,1010,4784,5896,5886,4116,207,1397,81,85,0,0,0,0,0,0
인천 남동구,중학교,사립,1,421,27,120,147,147,85,5,57,0,0,0,0,0,0,0,0
인천 남동구,중학교,소계,22,16708,1037,4904,6043,6033,4201,212,1454,81,85,0,0,0,0,0,0
인천 남동구,고등학교,공립,11,8723,693,2890,3180,2593,0,0,0,0,0,732,10,1780,69,0,2
인천 남동구,고등학교,사립,5,5643,383,1787,2029,1558,0,0,0,0,0,414,2,1137,1,0,4
인천 남동구,고등학교,소계,16,14366,1076,4677,5209,4151,0,0,0,0,0,1146,12,2917,70,0,6
