_c0,특목고진학자수,학교종류,중학교명,주소
2174,1,일반중학교,근흥중학교,충청남도 태안군
2175,0,일반중학교,남면중학교,충청남도 태안군
2176,0,일반중학교,만리포중학교,충청남도 태안군
2177,0,일반중학교,안면중학교,충청남도 태안군
2178,0,일반중학교,원이중학교,충청남도 태안군
2179,"",일반중학교,원이중학교이원분교장,충청남도 태안군
2180,0,일반중학교,창기중학교,충청남도 태안군
2181,2,일반중학교,태안여자중학교,충청남도 태안군
2182,1,일반중학교,태안중학교,충청남도 태안군
2183,0,일반중학교,고대중학교,충청남도 당진시
2184,7,일반중학교,당진중학교,충청남도 당진시
2185,"",일반중학교,당진중학교대호지분교장,충청남도 당진시
2186,0,일반중학교,면천중학교,충청남도 당진시
2187,0,일반중학교,서야중학교,충청남도 당진시
2188,0,일반중학교,석문중학교,충청남도 당진시
2189,0,일반중학교,송산중학교,충청남도 당진시
2190,0,일반중학교,송악중학교,충청남도 당진시
2191,0,일반중학교,순성중학교,충청남도 당진시
2192,2,일반중학교,신평중학교,충청남도 당진시
2193,5,일반중학교,원당중학교,충청남도 당진시
2194,0,일반중학교,합덕여자중학교,충청남도 당진시
2195,0,일반중학교,합덕중학교,충청남도 당진시
2196,0,일반중학교,호서중학교,충청남도 당진시
2197,"",일반중학교,서전주중학교,전라북도 전주시
2198,2,일반중학교,완산중학교,전라북도 전주시
2199,"",일반중학교,전라중학교,전라북도 전주시
2200,"",일반중학교,전북중학교,전라북도 전주시
2201,3,일반중학교,전일중학교,전라북도 전주시
2202,"",일반중학교,전주곤지중학교,전라북도 전주시
2203,"",일반중학교,전주근영중학교,전라북도 전주시
2204,3,일반중학교,전주기린중학교,전라북도 전주시
2205,6,일반중학교,전주기전중학교,전라북도 전주시
2206,"",일반중학교,전주남중학교,전라북도 전주시
2207,"",일반중학교,전주덕일중학교,전라북도 전주시
2208,"",일반중학교,전주덕진중학교,전라북도 전주시
2209,"",일반중학교,전주동중학교,전라북도 전주시
2210,6,일반중학교,전주서곡중학교,전라북도 전주시
2211,9,일반중학교,전주서신중학교,전라북도 전주시
2212,4,일반중학교,전주서중학교,전라북도 전주시
2213,"",일반중학교,전주성심여자중학교,전라북도 전주시
2214,"",일반중학교,전주솔빛중학교,전라북도 전주시
2215,"",일반중학교,전주신일중학교,전라북도 전주시
2216,"",일반중학교,전주신흥중학교,전라북도 전주시
2217,7,일반중학교,전주아중중학교,전라북도 전주시
2218,"",일반중학교,전주양지중학교,전라북도 전주시
2219,5,일반중학교,전주오송중학교,전라북도 전주시
2220,5,일반중학교,전주온고을중학교,전라북도 전주시
2221,"",일반중학교,전주온빛중학교,전라북도 전주시
2222,"",일반중학교,전주용소중학교,전라북도 전주시
2223,"",일반중학교,전주용흥중학교,전라북도 전주시
2224,5,일반중학교,전주우림중학교,전라북도 전주시
2225,"",일반중학교,전주우아중학교,전라북도 전주시
2226,6,일반중학교,전주우전중학교,전라북도 전주시
2227,"",일반중학교,전주중앙중학교,전라북도 전주시
2228,4,일반중학교,전주중학교,전라북도 전주시
2229,"",일반중학교,전주평화중학교,전라북도 전주시
2230,4,일반중학교,전주풍남중학교,전라북도 전주시
2231,3,일반중학교,전주해성중학교,전라북도 전주시
2232,2,일반중학교,전주호성중학교,전라북도 전주시
2233,"",일반중학교,전주효문여자중학교,전라북도 전주시
2234,1,일반중학교,전주효정중학교,전라북도 전주시
2235,9,일반중학교,군산금강중학교,전라북도 군산시
2236,5,일반중학교,군산남중학교,전라북도 군산시
2237,0,일반중학교,군산대성중학교,전라북도 군산시
2238,3,일반중학교,군산동산중학교,전라북도 군산시
2239,4,일반중학교,군산동원중학교,전라북도 군산시
2240,6,일반중학교,군산산북중학교,전라북도 군산시
2241,7,일반중학교,군산서흥중학교,전라북도 군산시
2242,3,일반중학교,군산영광중학교,전라북도 군산시
2243,2,일반중학교,군산월명중학교,전라북도 군산시
2244,0,일반중학교,군산자양중학교,전라북도 군산시
2245,2,일반중학교,군산제일중학교,전라북도 군산시
2246,4,일반중학교,군산중앙중학교,전라북도 군산시
2247,7,일반중학교,군산중학교,전라북도 군산시
2248,7,일반중학교,군산진포중학교,전라북도 군산시
2249,0,일반중학교,나포중학교,전라북도 군산시
2250,0,일반중학교,선유도중학교,전라북도 군산시
2251,0,일반중학교,옥구중학교,전라북도 군산시
2252,0,일반중학교,임피중학교,전라북도 군산시
2253,4,일반중학교,회현중학교,전라북도 군산시
2254,2,일반중학교,남성중학교,전라북도 익산시
2255,"",일반중학교,삼기중학교,전라북도 익산시
2256,0,일반중학교,성당중학교,전라북도 익산시
2257,"",일반중학교,여산중학교,전라북도 익산시
2258,1,일반중학교,왕궁중학교,전라북도 익산시
2259,"",일반중학교,용안중학교,전라북도 익산시
2260,1,일반중학교,웅포중학교,전라북도 익산시
2261,1,일반중학교,원광여자중학교,전라북도 익산시
2262,3,일반중학교,원광중학교,전라북도 익산시
2263,5,일반중학교,이리남성여자중학교,전라북도 익산시
2264,5,일반중학교,이리남중학교,전라북도 익산시
2265,"",일반중학교,이리동중학교,전라북도 익산시
2266,4,일반중학교,이리북중학교,전라북도 익산시
2267,4,일반중학교,이리영등중학교,전라북도 익산시
2268,2,일반중학교,이리중학교,전라북도 익산시
2269,2,일반중학교,이일여자중학교,전라북도 익산시
2270,4,일반중학교,익산부송중학교,전라북도 익산시
2271,2,일반중학교,익산부천중학교,전라북도 익산시
2272,4,일반중학교,익산어양중학교,전라북도 익산시
2273,1,일반중학교,익산중학교,전라북도 익산시
2274,3,일반중학교,익산지원중학교,전라북도 익산시
2275,0,일반중학교,진경여자중학교,전라북도 익산시
2276,"",일반중학교,함라중학교,전라북도 익산시
2277,0,일반중학교,함열여자중학교,전라북도 익산시
2278,"",일반중학교,함열중학교,전라북도 익산시
2279,0,일반중학교,황등중학교,전라북도 익산시
2280,0,일반중학교,감곡중학교,전라북도 정읍시
2281,0,일반중학교,고부중학교,전라북도 정읍시
2282,0,일반중학교,배영중학교,전라북도 정읍시
2283,0,일반중학교,산외중학교,전라북도 정읍시
2284,1,일반중학교,소성중학교,전라북도 정읍시
2285,0,일반중학교,신태인중학교,전라북도 정읍시
2286,0,일반중학교,왕신여자중학교,전라북도 정읍시
2287,0,일반중학교,이평중학교,전라북도 정읍시
2288,0,일반중학교,입암중학교,전라북도 정읍시
2289,0,일반중학교,전북동화중학교,전라북도 정읍시
2290,"",일반중학교,정산중학교,전라북도 정읍시
2291,0,일반중학교,정우중학교,전라북도 정읍시
2292,1,일반중학교,정읍여자중학교,전라북도 정읍시
2293,0,일반중학교,정읍중학교,전라북도 정읍시
2294,0,일반중학교,정일여자중학교,전라북도 정읍시
2295,0,일반중학교,칠보중학교,전라북도 정읍시
2296,0,일반중학교,태인중학교,전라북도 정읍시
2297,0,일반중학교,학산중학교,전라북도 정읍시
2298,0,일반중학교,호남중학교,전라북도 정읍시
2299,0,일반중학교,금지중학교,전라북도 남원시
2300,1,일반중학교,남원용성중학교,전라북도 남원시
2301,2,일반중학교,남원중학교,전라북도 남원시
2302,0,일반중학교,남원하늘중학교,전라북도 남원시
2303,2,일반중학교,남원한빛중학교,전라북도 남원시
2304,0,일반중학교,대강중학교,전라북도 남원시
2305,0,일반중학교,보절중학교,전라북도 남원시
2306,0,일반중학교,산내중학교,전라북도 남원시
2307,0,일반중학교,송동중학교,전라북도 남원시
2308,0,일반중학교,수지중학교,전라북도 남원시
2309,0,일반중학교,아영중학교,전라북도 남원시
2310,0,일반중학교,용북중학교,전라북도 남원시
2311,1,일반중학교,운봉중학교,전라북도 남원시
2312,0,일반중학교,인월중학교,전라북도 남원시
2313,0,일반중학교,금구중학교,전라북도 김제시
2314,0,일반중학교,금성여자중학교,전라북도 김제시
2315,0,일반중학교,김제여자중학교,전라북도 김제시
2316,1,일반중학교,김제중앙중학교,전라북도 김제시
2317,0,일반중학교,김제중학교,전라북도 김제시
2318,0,일반중학교,덕암중학교,전라북도 김제시
2319,0,일반중학교,동국대학교사범대학부속금산중학교,전라북도 김제시
2320,0,일반중학교,만경여자중학교,전라북도 김제시
2321,0,일반중학교,만경중학교,전라북도 김제시
2322,0,일반중학교,봉남중학교,전라북도 김제시
2323,0,일반중학교,용지중학교,전라북도 김제시
2324,0,일반중학교,지평선중학교,전라북도 김제시
2325,0,일반중학교,청하중학교,전라북도 김제시
2326,0,일반중학교,고산중학교,전라북도 완주군
2327,1,일반중학교,구이중학교,전라북도 완주군
2328,4,일반중학교,봉서중학교,전라북도 완주군
2329,1,일반중학교,삼례여자중학교,전라북도 완주군
2330,0,일반중학교,삼례중학교,전라북도 완주군
2331,0,일반중학교,삼우중학교,전라북도 완주군
2332,0,일반중학교,상관중학교,전라북도 완주군
2333,0,일반중학교,소양중학교,전라북도 완주군
2334,0,일반중학교,완주중학교,전라북도 완주군
2335,0,일반중학교,용진중학교,전라북도 완주군
2336,0,일반중학교,운주중학교,전라북도 완주군
2337,0,체육중학교,전북체육중학교,전라북도 완주군
2338,0,예술중학교,전주예술중학교,전라북도 완주군
2339,5,일반중학교,화산중학교,전라북도 완주군
2340,0,일반중학교,동향중학교,전라북도 진안군
2341,0,일반중학교,마령중학교,전라북도 진안군
2342,0,일반중학교,백운중학교,전라북도 진안군
2343,0,일반중학교,부귀중학교,전라북도 진안군
2344,0,일반중학교,안천중학교,전라북도 진안군
2345,0,일반중학교,용담중학교,전라북도 진안군
2346,0,일반중학교,주천중학교,전라북도 진안군
2347,0,일반중학교,진성중학교,전라북도 진안군
2348,0,일반중학교,진안여자중학교,전라북도 진안군
2349,2,일반중학교,진안중학교,전라북도 진안군
2350,0,일반중학교,무주중학교,전라북도 무주군
2351,0,일반중학교,무풍중학교,전라북도 무주군
2352,0,일반중학교,부남중학교,전라북도 무주군
2353,0,일반중학교,설천중학교,전라북도 무주군
2354,1,일반중학교,안성중학교,전라북도 무주군
2355,0,일반중학교,적상중학교,전라북도 무주군
2356,0,일반중학교,계남중학교,전라북도 장수군
2357,0,일반중학교,계북중학교,전라북도 장수군
2358,0,일반중학교,번암중학교,전라북도 장수군
2359,0,일반중학교,산서중학교,전라북도 장수군
2360,0,일반중학교,장계중학교,전라북도 장수군
