,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
2009,G10,대전광역시교육청,서구,학원,1000003532,참솔음악학원,20000704,20000704,개원,,,45,20.0,예능(대),예능(중),음악/,음악,,Y,,302812,대전광역시 서구 관저로 83, 신선마을(아)250동상가302호 (관저동),20210912
2010,G10,대전광역시교육청,서구,학원,9024,참수학학원,20080826,20080826,개원,,,24,40.0,입시.검정 및 보습,보통교과,보습/,보습,,N,,302831,대전광역시 서구 둔산로 129 ,203호(둔산동),20210912
2011,G10,대전광역시교육청,서구,학원,3000011583,책먹는미술관관저학원,20141022,20141022,개원,,,0,36.0,기타(대),기타(중),기타(소)/,기타(소),,,,302811,대전광역시 서구 도안남로 142,/ 301호 일부/ 302호 전체 (관저동/ 도안프라자),20210912
2012,G10,대전광역시교육청,서구,학원,3000013297,청강대입학원,20181212,20181212,개원,,,60,83.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35370,대전광역시 서구 관저로 13,/ 501호 (관저동/ 명경프라자),20210912
2013,G10,대전광역시교육청,서구,학원,3041,청강학원,20040525,20040525,개원,,,112,130.0,입시.검정 및 보습,보통교과,보습/,보습,,N,N,35370,대전광역시 서구 관저로14번길,/ 40/ 7층 (관저동),20210912
2014,G10,대전광역시교육청,서구,학원,6443,청건축토목학원,20050113,20050113,개원,,,480,54.0,종합(대),,토목/건축/성인고시/,,,N,N,302869,대전광역시 서구 둔산서로 9,2층(둔산동),20210912
2015,G10,대전광역시교육청,서구,학원,3000011237,청담아이가르텐어학원,20131126,20131126,개원,,,70,80.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,302859,대전광역시 서구 둔산남로 94,/ 6층 (탄방동),20210912
2016,G10,대전광역시교육청,서구,학원,3000010782,청담어학원,20120927,20120927,개원,,,1695,240.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,,N,35260,대전광역시 서구 문예로 19,/ 2층/3층 (탄방동),20210912
2017,G10,대전광역시교육청,서구,학원,8996,청담에이프릴어학원,20090330,20080801,개원,,,39,210.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,302859,대전광역시 서구 둔산남로 94,/ 5층 일부/7층 (탄방동),20210912
2018,G10,대전광역시교육청,서구,학원,1776,청사독서실,20030617,20030617,개원,,,404,202.0,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,N,N,302828,대전광역시 서구 둔산중로134번길 39,/ 603호/ 604호 (둔산동),20210912
