법정동명,학원명,계열명,정원합계,주소,학원ID
전라남도 광양시,플랜비학원,입시.검정 및 보습,125,전라남도 광양시 오류5길 43,79993
전라남도 광양시,플러스수학의신학원,입시.검정 및 보습,120,전라남도 광양시 광장1길 29,79994
전라남도 광양시,피아노포르테학원,예능(대),171,전라남도 광양시 광장로 70,79995
전라남도 광양시,피앤플음악학원,예능(대),96,전라남도 광양시 진등길 55-5,79996
전라남도 광양시,피플미술학원,예능(대),105,전라남도 광양시 중마로 239 (2층),79997
전라남도 광양시,하늘담은미술학원,예능(대),45,전라남도 광양시 공영로 10,79998
전라남도 광양시,하이스트수학과학학원,입시.검정 및 보습,64,전라남도 광양시 광양읍 서천2길 15,79999
전라남도 광양시,하이스트영어수학학원,입시.검정 및 보습,70,전라남도 광양시 오류5길 25,80000
전라남도 광양시,하이탑 수학과학 전문학원,입시.검정 및 보습,500,전라남도 광양시 사동로 191,80001
전라남도 광양시,하이탑종합학원,입시.검정 및 보습,210,전라남도 광양시 사동로 199,80002
전라남도 광양시,한국안전관리협회교육학원,직업기술,155,전라남도 광양시 중마로 410,80003
전라남도 광양시,한양학원,입시.검정 및 보습,210,전라남도 광양시 중마로 243,80004
전라남도 광양시,한우리독서논술학원,입시.검정 및 보습,300,전라남도 광양시 오류2길 1,80005
전라남도 광양시,헤더쌤의 S&P 어학원,입시.검정 및 보습,66,전라남도 광양시 길호길 27,80006
전라남도 광양시,현대해법수학학원,입시.검정 및 보습,138,전라남도 광양시 광영로 138,80007
전라남도 광양시,현석수학학원,입시.검정 및 보습,99,전라남도 광양시 광장1길 11,80008
전라남도 광양시,호반피아노학원,예능(대),90,전라남도 광양시 공영로 39,80009
전라남도 광양시,호울랭귀지학원,국제화,144,전라남도 광양시 광양읍 서북로 46,80010
전라남도 광양시,화이트음악학원,예능(대),90,전라남도 광양시 사동로 197,80011
전라남도 광양시,훈독서실,독서실,57,전라남도 광양시 사동로 177-1,80012
전라남도 광양시,휘음악학원,예능(대),105,전라남도 광양시 광양읍 유당로 58,80013
전라남도 광양시,휴먼삼성입시학원,입시.검정 및 보습,72,전라남도 광양시 백운로 1638-11,80014
전라남도 광양시,힐링음악학원,예능(대),32,전라남도 광양시 광양읍 서산2길 21,80015
전라남도 광양시,힘스 프렌즈클럽 어학원,국제화,102,전라남도 광양시 사동로 248,80016
전라남도 구례군,SM영어교습소,입시.검정 및 보습,9,전라남도 구례군 구례읍 봉남길 8,80017
전라남도 구례군,고혜연뮤직스쿨,예능(대),265,전라남도 구례군 구례읍 동편제길 41,80018
전라남도 구례군,명지피아노보습학원,예능(대),80,전라남도 구례군 구례읍 택지2길 46-7,80019
전라남도 구례군,서연학원,입시.검정 및 보습,84,전라남도 구례군 구례읍 봉성로 53,80020
전라남도 구례군,손지성음악학원,예능(대),250,전라남도 구례군 구례읍 봉성로 53,80021
전라남도 구례군,숲미술학원,예능(대),100,전라남도 구례군 구례읍 택지2길 45-2,80022
전라남도 구례군,아이비스쿨,입시.검정 및 보습,40,전라남도 구례군 구례읍 봉성로 69-1,80023
전라남도 구례군,아트몬스터 미술학원,예능(대),60,전라남도 구례군 구례읍 봉성로 50,80024
전라남도 구례군,에소테리카학원,입시.검정 및 보습,360,전라남도 구례군 구례읍 봉성로 69-1,80025
전라남도 구례군,열린음악학원,예능(대),260,전라남도 구례군 구례읍 봉남길 23-20,80026
전라남도 구례군,영어숲윤선생영어교실구례,입시.검정 및 보습,225,전라남도 구례군 구례읍 봉성로 63,80027
전라남도 구례군,예은미술학원,예능(대),60,전라남도 구례군 구례읍 구례1길 32,80028
전라남도 구례군,와이비엠(YBM)잉글루학원,종합(대),100,전라남도 구례군 구례읍 구례1길 32,80029
전라남도 구례군,위즈(Wiz)아카데미 학원,입시.검정 및 보습,126,전라남도 구례군 구례읍 봉성산길 2,80030
전라남도 구례군,이룸 영어 수학전문학원,입시.검정 및 보습,150,전라남도 구례군 산동면 원촌길 61-12,80031
전라남도 구례군,이스턴구례어학원,국제화,40,전라남도 구례군 구례읍 봉성로 62-1,80032
전라남도 구례군,이지원 수학학원,입시.검정 및 보습,135,전라남도 구례군 구례읍 동편제길 42,80033
전라남도 구례군,잉글리쉬북트리 영어학원,입시.검정 및 보습,60,전라남도 구례군 구례읍 봉성로 82,80034
전라남도 나주시,다품수학교습소,입시.검정 및 보습,27,전라남도 나주시 중앙로 42-1,80035
전라남도 나주시,은석피아노음악교습소,예능(대),45,전라남도 나주시 나주로 96,80036
전라남도 나주시,피아노스토리음악교습소,예능(대),33,전라남도 나주시 중야1길 16,80037
전라남도 나주시,한우리독서토론논술빛누리점교습소,입시.검정 및 보습,27,전라남도 나주시 한빛로 127,80038
전라남도 나주시,홍쌤수학교습소,입시.검정 및 보습,10,전라남도 나주시 남평읍 남평2로 38-2,80039
전라남도 나주시,ACE(에이스)수학학원,입시.검정 및 보습,200,전라남도 나주시 우정로 106,80040
전라남도 나주시,ACE(에이스)어학원,국제화,74,전라남도 나주시 우정로 106,80041
전라남도 나주시,CLT어학원,국제화,230,전라남도 나주시 그린로 325,80042
전라남도 나주시,CMS영재수학학원,입시.검정 및 보습,93,전라남도 나주시 그린로 194,80043
전라남도 나주시,EM영수종합학원,입시.검정 및 보습,288,전라남도 나주시 대호길 76-8,80044
전라남도 나주시,EM음악전문학원,예능(대),144,전라남도 나주시 대호길 76-8,80045
전라남도 나주시,HSE어학원,국제화,176,전라남도 나주시 우정로 106,80046
전라남도 나주시,K(케이)영어전문학원,국제화,96,전라남도 나주시 그린로 329,80047
전라남도 나주시,KM김현옥실용음악학원,기예(대),69,전라남도 나주시 그린로 204,80048
전라남도 나주시,KM김현옥피아노음악학원,예능(대),75,전라남도 나주시 그린로 204,80049
전라남도 나주시,LA어학원,종합(대),135,전라남도 나주시 상야2길 22,80050
전라남도 나주시,STUDY100독서실,독서실,113,전라남도 나주시 그린로 329,80051
전라남도 나주시,TOP영수전문학원,입시.검정 및 보습,370,전라남도 나주시 그린로 335,80052
전라남도 나주시,YBM잉글루영어학원,국제화,62,전라남도 나주시 우정로 56,80053
전라남도 나주시,강의하는아이들빛가람캠퍼스학원,입시.검정 및 보습,200,전라남도 나주시 월정1길 41,80054
전라남도 나주시,김신영피아노학원,예능(대),50,전라남도 나주시 영강길 14-4,80055
전라남도 나주시,김지정수학학원,입시.검정 및 보습,150,전라남도 나주시 금성길 18,80056
전라남도 나주시,나주 시매쓰 수학 과학 학원,입시.검정 및 보습,160,전라남도 나주시 그린로 325,80057
전라남도 나주시,나주간호전문학원,직업기술,220,전라남도 나주시 나주로 160,80058
전라남도 나주시,논스톱학원,입시.검정 및 보습,116,전라남도 나주시 남평읍 남평1로 12-78,80059
전라남도 나주시,눈높이러닝센터빛가람학원,입시.검정 및 보습,300,전라남도 나주시 그린로 195,80060
전라남도 나주시,대방음악학원,예능(대),63,전라남도 나주시 대호길 76-8,80061
전라남도 나주시,대영명문학원,입시.검정 및 보습,204,전라남도 나주시 남교1길 10-16,80062
전라남도 나주시,대호독서실,독서실,87,전라남도 나주시 대호길 25,80063
전라남도 나주시,더봄음악학원,예능(대),35,전라남도 나주시 나주로 41-23,80064
전라남도 나주시,두드림영수학원,입시.검정 및 보습,260,전라남도 나주시 우정로 106,80065
전라남도 나주시,드럼기타색소폰전문학원,기예(대),36,전라남도 나주시 호수로 70,80066
전라남도 나주시,라벨피아노음악학원,예능(대),60,전라남도 나주시 나주로 41-17,80067
전라남도 나주시,라온음악학원,예능(대),99,전라남도 나주시 우정로 106,80068
전라남도 나주시,라파리더스학원,입시.검정 및 보습,120,전라남도 나주시 남고문로 36-15,80069
전라남도 나주시,란 잉글리쉬(Ran English)학원,국제화,252,전라남도 나주시 대호길 25,80070
전라남도 나주시,란잉글리쉬혁신학원,국제화,594,전라남도 나주시 우정로 56,80071
전라남도 나주시,로잔발레필라테스학원,예능(대),190,전라남도 나주시 상야2길 22,80072
전라남도 나주시,리즈실용음악학원,기예(대),328,전라남도 나주시 우정로 56,80073
전라남도 나주시,리즈피아노음악학원,예능(대),308,전라남도 나주시 우정로 56,80074
전라남도 나주시,린음악학원,예능(대),72,전라남도 나주시 석전1길 10,80075
전라남도 나주시,머스트영어학원,입시.검정 및 보습,184,전라남도 나주시 그린로 339,80076
전라남도 나주시,명문수학전문학원,입시.검정 및 보습,184,전라남도 나주시 그린로 232,80077
전라남도 나주시,모짜르트음악학원,예능(대),105,전라남도 나주시 그린로 193,80078
전라남도 나주시,뮤엠영어빛가람학원,국제화,128,전라남도 나주시 월정1길 41,80079
전라남도 나주시,뮤엠영어학원,입시.검정 및 보습,60,전라남도 나주시 남고문로 78,80080
전라남도 나주시,뮤즈음악학원,예능(대),60,전라남도 나주시 금성길 7,80081
전라남도 나주시,바짝독서실,독서실,106,전라남도 나주시 우정로 72,80082
전라남도 나주시,발레블랑무용학원,예능(대),206,전라남도 나주시 우정로 72,80083
전라남도 나주시,베가스(Vegas)학원,입시.검정 및 보습,111,전라남도 나주시 나주로 85,80084
전라남도 나주시,베스트음악학원,예능(대),66,전라남도 나주시 나주로 41-17,80085
전라남도 나주시,빛가람 스마트 러닝센터 로봇/ 코딩 창의 학원,기타(대),180,전라남도 나주시 우정로 56,80086
전라남도 나주시,빛가람24시독서실,독서실,40,전라남도 나주시 우정로 106,80087
전라남도 나주시,빛가람음악학원,예능(대),80,전라남도 나주시 그린로 325,80088
전라남도 나주시,빛누리음악학원,예능(대),60,전라남도 나주시 한빛로 127,80089
전라남도 나주시,서연학원,입시.검정 및 보습,100,전라남도 나주시 남고문로 36-15,80090
전라남도 나주시,소마사고력학원,기타(대),168,전라남도 나주시 그린로 339,80091
전라남도 나주시,솔페즈음악학원,예능(대),88,전라남도 나주시 그린로 127,80092
전라남도 나주시,수(秀)학원,입시.검정 및 보습,160,전라남도 나주시 동점문길 2,80093
전라남도 나주시,수나래수학전문학원,입시.검정 및 보습,288,전라남도 나주시 그린로 339,80094
전라남도 나주시,수나래예일아카데미학원,종합(대),158,전라남도 나주시 남외1길 13-15,80095
전라남도 나주시,수학사관학원,입시.검정 및 보습,780,전라남도 나주시 그린로 194,80096
전라남도 나주시,수학의봄학원,입시.검정 및 보습,176,전라남도 나주시 대호길 25,80097
전라남도 나주시,스카이 국어/ 수학/ 과학 전문 학원,입시.검정 및 보습,372,전라남도 나주시 상야2길 22,80098
전라남도 나주시,승수학 빛가람학원,입시.검정 및 보습,192,전라남도 나주시 월정5길 1,80099
전라남도 나주시,승수학학원,입시.검정 및 보습,200,전라남도 나주시 대호길 76-8,80100
전라남도 나주시,아르떼 홍익 미술 학원,예능(대),300,전라남도 나주시 월정5길 1,80101
전라남도 나주시,아름학원,입시.검정 및 보습,250,전라남도 나주시 봉황면 봉황로 727,80102
전라남도 나주시,아인미술학원,예능(대),160,전라남도 나주시 대호길 12,80103
전라남도 나주시,앨런영어학원,입시.검정 및 보습,98,전라남도 나주시 그린로 196,80104
전라남도 나주시,에듀학원,입시.검정 및 보습,246,전라남도 나주시 대호길 45-17,80105
