유흥업소ID,법정동코드,사업장명,구분명
827,42130,새댁놀이공원,룸살롱
828,42130,인스타비지니스클럽,룸살롱
829,42130,똥광가요방,룸살롱
830,42130,청춘,룸살롱
831,42130,아모르파티,룸살롱
832,42130,아폴론가요방,룸살롱
833,42130,둥지,룸살롱
834,42130,박카스,간이주점
835,42130,클라라,룸살롱
836,42130,멤버,룸살롱
837,42130,수노래타운,간이주점
838,42130,에스(S),룸살롱
839,42130,파타야,룸살롱
840,42130,로즈,룸살롱
841,42130,애플,룸살롱
842,42130,포인트,룸살롱
843,42130,쌍용회관,기타
844,42130,고고술파는노래방,기타
845,42130,신카라,기타
846,42810,코스모스,룸살롱
847,42810,술파는 노래빵,간이주점
848,42810,설화,간이주점
849,42810,Buddy Buddy(버디버디),간이주점
850,42810,벤츠,룸살롱
851,42810,울랄라주점,간이주점
852,42810,샤인,간이주점
853,42810,술먹는 노래빠,간이주점
854,42810,월드컵,룸살롱
855,42810,키스미,간이주점
856,42810,디바,간이주점
857,42810,발렌타인,룸살롱
858,42810,고래,간이주점
859,42810,럭셔리룸주점,룸살롱
860,42810,이브Ⅱ,룸살롱
861,42810,王과妃(왕과비),룸살롱
862,42810,로즈클럽,룸살롱
863,42810,로마룸 소주방,룸살롱
864,42810,락큐 노래타운,룸살롱
865,42810,화주,룸살롱
866,42810,마야,룸살롱
867,42810,술술소주방,룸살롱
868,42810,여왕벌,룸살롱
869,42810,알프스,룸살롱
870,42810,소풍,룸살롱
871,42810,줄리,룸살롱
872,42810,로또소주방,룸살롱
873,42810,왕의여자,룸살롱
874,42810,초대,간이주점
875,42810,풍작,카바레
876,42810,일번지,간이주점
877,42810,VIP주점,간이주점
878,42810,백야,룸살롱
879,42810,차차차노래주점,룸살롱
880,42810,비서실,룸살롱
881,42810,좋은날,룸살롱
882,42810,국빈,룸살롱
883,42810,불야성,룸살롱
884,42810,9(나인),룸살롱
885,42810,유토피아,간이주점
886,42770,뉴월드,고고(디스코)클럽
887,42770,파라오,고고(디스코)클럽
888,42770,코리아나,고고(디스코)클럽
889,42770,일번지,고고(디스코)클럽
890,42770,백야,카바레
891,42770,뉴올인노래궁,고고(디스코)클럽
892,42770,무지개,룸살롱
893,42770,보물섬,룸살롱
894,42770,젤나영상가요주점,카바레
895,42770,일번지 가요주점,룸살롱
896,42770,딱풀룸,룸살롱
897,42770,향락나이트,간이주점
898,42770,고궁,고고(디스코)클럽
899,42770,대포뮤직타운,룸살롱
900,42770,룸 연예인,기타
901,42770,코뚜레,룸살롱
902,42770,맘모스,고고(디스코)클럽
903,42770,가야,고고(디스코)클럽
904,42770,해바라기주점,기타
905,42770,황제클럽,룸살롱
906,42770,코러스,룸살롱
907,42770,애플,룸살롱
908,42770,아리아리노래클럽,기타
909,42770,동강,룸살롱
910,42770,라이브태평양,기타
911,42770,콘서트7080 술파는 노래궁,기타
912,42770,뉴에쿠스빠,카바레
913,42770,카멜레온,룸살롱
914,42770,아방궁,비어(바)살롱
915,42770,위너스,룸살롱
916,42770,만남노래클럽,룸살롱
917,42770,원플러스노래주점,룸살롱
918,42770,정선리조트노래주점,룸살롱
919,42770,불새노래빠,룸살롱
920,42770,하이원노래빠,룸살롱
921,42770,오션넘버원,룸살롱
922,42770,딩동댕노래마을,기타
923,42770,비너스,룸살롱
924,42770,앤돌핀,기타
925,42770,골든벨노래주점,룸살롱
926,42770,에이스,룸살롱
927,42770,올인,룸살롱
928,42770,한마음노래빠,룸살롱
929,42770,에이스노래클럽,기타
930,42770,뉴발리,기타
931,42770,황진이,기타
932,42770,들꽃,기타
933,42770,비서실,카바레
934,42770,로마,고고(디스코)클럽
935,42770,오션,룸살롱
936,42770,무랑루즈,기타
937,42770,부동산임대(스타노래궁),기타
938,42770,링컨 유흥주점,노래클럽
939,42770,아우디,룸살롱
940,42770,카카오,룸살롱
941,42770,호수,룸살롱
942,42770,아라리 노래마당,룸살롱
943,42770,동아노래클럽,고고(디스코)클럽
944,42770,천지바,룸살롱
945,42770,발리,룸살롱
946,42780,도화노래클럽,룸살롱
947,42780,쌀아가씨,룸살롱
948,42780,kiss,룸살롱
949,42780,오렌지노래주점,룸살롱
950,42780,유명노래빠,룸살롱
951,42780,벤츠,룸살롱
952,42780,뉴째즈,간이주점
953,42780,뉴국빈,룸살롱
954,42780,레인보우,간이주점
955,42780,수정,룸살롱
956,42780,엔조이,룸살롱
957,42780,뉴다사랑,룸살롱
958,42780,화이팅노래바,룸살롱
959,42780,비지니스,룸살롱
960,42780,베르사유,룸살롱
961,42780,술마시는스타노래광장,룸살롱
962,42780,제우스,간이주점
963,42780,술투게더뮤직뱅크,기타
964,42780,여비서,룸살롱
965,42780,별이 빛나는 노래밤,간이주점
966,42780,백궁,룸살롱
967,42780,물레가요주점,룸살롱
968,42780,부엉노래장,룸살롱
969,42780,로마,룸살롱
970,42780,레드원,룸살롱
971,42780,개코주점,룸살롱
972,42780,대풍노래뱅크주점,카바레
973,42780,국빈,룸살롱
974,42780,술베르사유나는가수다,룸살롱
975,42780,21세기,룸살롱
976,42780,라라클럽,간이주점
977,42780,타임존,룸살롱
978,42780,아방궁,룸살롱
979,42780,호박꽃,룸살롱
980,42780,이벤트클럽,룸살롱
981,42780,사랑방,카바레
982,42780,써니뮤직타운,룸살롱
983,42780,강남언니,룸살롱
984,42780,비타민,간이주점
985,42780,드림노래주점,카바레
986,42780,불꽃,간이주점
987,42780,1+1노래뱅크,룸살롱
988,42780,황금나무,룸살롱
989,42780,100분클럽,룸살롱
990,42780,한탄리버스파호텔주점,기타
991,42780,첼로,기타
992,42780,밀래,룸살롱
993,42780,황금성,카바레
994,42780,두여인,룸살롱
995,42780,금수강산,고고(디스코)클럽
996,42780,신촌,룸살롱
997,42780,즐겨찾기,룸살롱
998,42780,행운,룸살롱
999,42780,크로바,간이주점
1000,42780,쉬갈,룸살롱
1001,42780,청춘,간이주점
1002,42780,빠빠,카바레
1003,42780,트로트,룸살롱
1004,42780,로빙,룸살롱
1005,42780,미미유흥주점,룸살롱
1006,42780,궁노래바,룸살롱
1007,42780,신드롬,룸살롱
1008,42780,VIP술가요장,룸살롱
1009,42780,은영노래주점,카바레
1010,42780,딩동댕,룸살롱
1011,42780,7080라이브시나몬,간이주점
1012,42110,블랙홀,요정
1013,42110,해피영상가요주점,비어(바)살롱
1014,42110,미파솔노래타운,비어(바)살롱
1015,42110,힐링,카바레
1016,42110,룸비너스가요주점,간이주점
1017,42110,에이스,간이주점
1018,42110,첼로가요주점,간이주점
1019,42110,울랄라,룸살롱
1020,42110,호연,룸살롱
1021,42110,준코뮤직타운춘천2호점,노래클럽
1022,42110,환상뮤직타운,간이주점
1023,42110,나인틴,간이주점
1024,42110,일화,카바레
1025,42110,별천지,카바레
1026,42110,원(ONE),기타
1027,42110,청석,간이주점
1028,42110,신화,간이주점
1029,42110,물,룸살롱
1030,42110,블링블링,룸살롱
1031,42110,보물섬,룸살롱
1032,42110,놀이터,룸살롱
1033,42110,광장가요주점,스텐드바
1034,42110,뉴월드관광나이트,카바레
1035,42110,준코뮤직타운춘천점,노래클럽
1036,42110,비자,룸살롱
1037,42110,동경,비어(바)살롱
1038,42110,에스엠노래짱,비어(바)살롱
1039,42110,오랜지노래타운방,기타
1040,42110,세컨드,룸살롱
1041,42110,골든노래타운,기타
1042,42110,차차차,기타
1043,42110,비키니가요방,룸살롱
1044,42110,처음,룸살롱
1045,42110,체어맨,기타
1046,42110,별노래타운,기타
1047,42110,똥광노래바,기타
1048,42110,화이트,비어(바)살롱
1049,42110,제비성뮤직타운,기타
1050,42110,소양강,간이주점
1051,42110,아모르,간이주점
1052,42110,동대문노래주점,룸살롱
1053,42110,황진이,기타
1054,42110,민트,기타
1055,42110,크림,스텐드바
1056,42110,티아라노래빠,룸살롱
1057,42110,센스,기타
1058,42110,뉴환타지아,기타
1059,42110,매화,간이주점
1060,42110,코지,간이주점
1061,42110,진화7080라이브,스텐드바
1062,42110,여우밤,기타
1063,42110,터치,기타
1064,42110,몰디브,룸살롱
1065,42110,쏠라,룸살롱
1066,42110,엘에이노래빵,카바레
1067,42110,터,간이주점
1068,42110,모델,비어(바)살롱
1069,42110,몽키,룸살롱
1070,42110,스타킹,기타
1071,42110,우연노래타운,간이주점
1072,42110,킹콩뮤직타운,노래클럽
1073,42110,니캉내캉(7080),기타
1074,42110,영노래방,룸살롱
1075,42110,나인(9),카바레
1076,42110,나비뮤직타운,기타
1077,42110,에스엠노래타운,카바레
1078,42110,헤라,비어(바)살롱
1079,42110,뉴술파는노래빵,기타
1080,42110,딩동노래타운,간이주점
1081,42110,마닐라,기타
1082,42110,파파노래타운,간이주점
1083,42110,호반,비어(바)살롱
1084,42110,던힐,간이주점
1085,42110,노바디,스텐드바
1086,42110,오빠야,룸살롱
1087,42110,노라조,간이주점
1088,42110,라이브홀릭,노래클럽
1089,42110,초콜릿,기타
1090,42110,메이비(MAYB),룸살롱
1091,42110,씨에프(CF),기타
1092,42110,호박노래타운,비어(바)살롱
1093,42110,주연,비어(바)살롱
1094,42110,세븐틴,룸살롱
1095,42110,힐가요방,간이주점
1096,42110,희빈,간이주점
1097,42110,민들레,간이주점
1098,42110,열차가요방,카바레
1099,42110,엄지가요주점,기타
1100,42110,라인노래타운,룸살롱
1101,42110,백야노래광장,룸살롱
1102,42110,스캔들노래타운,룸살롱
1103,42110,일프로,룸살롱
1104,42110,금비,간이주점
1105,42110,별똥노래빠,기타
1106,42110,더샵노래죤,기타
1107,42110,바덴바덴,기타
1108,42110,양파노래짱,기타
1109,42110,멜론퓨전노래짱,기타
1110,42110,맘모스가요방,기타
1111,42110,수인,룸살롱
1112,42110,카라노래샵,기타
1113,42110,보스(BOSS),간이주점
1114,42110,힐링노래짱,간이주점
1115,42110,춘광룸싸롱,룸살롱
1116,42110,쉬,기타
1117,42110,황진이뮤직타운,룸살롱
1118,42110,애플노래짱,룸살롱
1119,42110,와와노래타운,간이주점
1120,42110,국빈,룸살롱
1121,42110,레인보우,카바레
1122,42110,콜노래존,기타
1123,42110,수궁,간이주점
1124,42110,상상노래타운,간이주점
1125,42110,앗싸노래타운,간이주점
1126,42110,대박노래타운,간이주점
1127,42110,여랑,기타
1128,42110,대벌,카바레
1129,42110,은하수가요주점,간이주점
1130,42110,비엠더블유BMW,간이주점
1131,42110,도우미노래짱,간이주점
1132,42110,엘도라도,룸살롱
1133,42110,고구려,룸살롱
1134,42110,고궁가요주점,룸살롱
1135,42110,오마이갓,룸살롱
1136,42110,꼴갑뮤직타운,기타
1137,42110,다원,간이주점
1138,42110,바나나,간이주점
1139,42110,뉴욕musictown,간이주점
1140,42110,궁노래주점,노래클럽
1141,42110,코요테,간이주점
1142,42110,개구리,간이주점
1143,42110,아미뮤직타운,간이주점
1144,42110,키스,카바레
1145,42110,오데움,기타
1146,42110,무시로,룸살롱
1147,42110,대정,간이주점
1148,42110,아시안노래빵,스텐드바
1149,42110,해바라기,룸살롱
1150,42110,엔에치케이,간이주점
1151,42110,워킹스트리트,간이주점
1152,42110,조은노래짱,간이주점
1153,42110,더블유(W),기타
1154,42110,신데렐라,비어(바)살롱
1155,42110,파티가요궁,간이주점
1156,42110,마카오,비어(바)살롱
1157,42110,와와뮤직타운,기타
1158,42110,팡팡주점,기타
1159,42110,바비,룸살롱
1160,42110,에스,룸살롱
1161,42110,미가,룸살롱
1162,42110,핑크랜드,룸살롱
1163,42110,힐타운,룸살롱
1164,42110,스머프,비어(바)살롱
1165,42110,고고가요타운(GO GO가요타운),비어(바)살롱
1166,42110,버디,카바레
1167,42110,헐리우드,룸살롱
1168,42110,다이너스,기타
1169,42110,돌고래,룸살롱
1170,42110,센세이션2020,기타
1171,42110,호산,룸살롱
1172,42110,열창노래바,룸살롱
1173,42110,딸기,비어(바)살롱
1174,42110,하트,비어(바)살롱
1175,42110,뉴샤넬,간이주점
1176,42190,노라줘,룸살롱
1177,42190,CEO(씨이오),룸살롱
1178,42190,홀리데이,고고(디스코)클럽
1179,42190,공주가요주점,룸살롱
1180,42190,바우주점,간이주점
1181,42190,고구려,룸살롱
1182,42190,스마일가요주점,간이주점
1183,42190,지중해,간이주점
1184,42190,찌니뮤직타운,노래클럽
1185,42190,두바이,간이주점
1186,42190,무한도전,룸살롱
1187,42190,엔젤클럽,룸살롱
1188,42190,고고써니노래마당,고고(디스코)클럽
1189,42190,나가수,기타
1190,42190,젤라노래바,간이주점
1191,42190,호촌가요주점,간이주점
1192,42190,슈가,룸살롱
1193,42190,빙고,간이주점
1194,42190,힐링캠프,룸살롱
1195,42190,뉴묻지마가요주점,룸살롱
1196,42190,아이리스2,룸살롱
1197,42190,우물,룸살롱
1198,42190,아우디가요주점,간이주점
1199,42190,아방궁,기타
1200,42190,뉴황제,룸살롱
1201,42190,카네기,간이주점
1202,42190,휴노래주점,기타
1203,42190,맘마미아,기타
1204,42190,에이스,기타
1205,42190,뉴황태자,간이주점
1206,42190,일심가요주점,간이주점
1207,42190,노래하는벅스,간이주점
1208,42190,신천지,간이주점
1209,42190,파일럿,간이주점
1210,42190,비소가요주점,간이주점
1211,42190,뉴석화,간이주점
1212,42190,굿초이스,기타
1213,42190,맘모스,간이주점
1214,42190,물천지,간이주점
1215,42190,일번지,스텐드바
1216,42190,카지노가요주점,룸살롱
1217,42190,크리스탈,간이주점
1218,42190,코리아나,스텐드바
1219,42190,질러노래주점,간이주점
1220,42190,블루,간이주점
1221,42190,뉴오렌지가요주점,룸살롱
1222,42190,꿈의궁전,간이주점
1223,42190,훼미리가요마당,간이주점
1224,42190,세븐노래빠,기타
1225,42190,불야성,기타
1226,42190,다모아,간이주점
1227,42190,아마존,간이주점
1228,42190,밤의나라,간이주점
1229,42190,올인,룸살롱
1230,42190,가요무대,간이주점
1231,42190,폰,룸살롱
1232,42190,약속,간이주점
1233,42190,마카오,간이주점
1234,42760,한마음,기타
1235,42760,엠비씨씨(M.B.C.C)7080라이브,룸살롱
1236,42760,동강,기타
1237,42760,호박,기타
1238,42760,자유인,기타
1239,42760,비탈,기타
1240,42760,더 킹(The King),기타
1241,42760,라인가요주점,기타
1242,42760,선창,기타
1243,42760,1972노래빠(BAR),기타
1244,42760,브이브이아이피(V.VIP),룸살롱
1245,42760,대유(大侑),룸살롱
1246,42760,야간총회,기타
1247,42760,산울림,기타
1248,42760,연주노래궁,기타
1249,42760,탑(TOP),기타
1250,42760,환타지,기타
1251,42760,알파인,기타
1252,42760,여우야,기타
1253,42760,뉴원투쓰리,룸살롱
1254,42760,노래하는 동백가요주점,기타
1255,42760,하야로비,룸살롱
1256,42760,비바체(vivace),룸살롱
1257,42760,에이스,룸살롱
1258,42760,귀족,기타
1259,42760,청산살롱,기타
1260,42760,축제,기타
1261,42760,도미성가요방,룸살롱
1262,42760,레인보우,기타
1263,42760,발리,기타
1264,42760,오빠,간이주점
1265,42760,산,룸살롱
1266,42760,수아,간이주점
1267,42760,휠가요주점,룸살롱
1268,42760,몰토(MOLTO),룸살롱
1269,42760,미니클럽,기타
1270,42760,우림가요궁,기타
1271,42760,오스카,기타
1272,42760,퀸&킹,룸살롱
1273,42760,쎄븐틴,기타
1274,42760,산마루,기타
1275,42760,꽐라,룸살롱
1276,42760,1.2.3영상가요,룸살롱
1277,42760,OK가요주점,기타
1278,42760,0374유흥주점,기타
1279,42760,유람선,기타
1280,42760,보스,룸살롱
1281,42760,호박꽃,룸살롱
1282,42760,보스,룸살롱
1283,42760,오대산나이트클럽,기타
1284,42760,다성가요주점,카바레
1285,42760,코러스가요궁,기타
1286,42720,달고나노래빠,룸살롱
1287,42720,소정,간이주점
1288,42720,신세계,룸살롱
1289,42720,바나나,룸살롱
1290,42720,수연농원,기타
1291,42720,술먹는노래방,룸살롱
1292,42720,느낌가요주점,간이주점
1293,42720,연홍,간이주점
1294,42720,스칼렛가요주점,룸살롱
