,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
736,T10,제주특별자치도교육청,제주시,학원,3000011667,all바른수학학원,20190426,20190426,개원,,,324,54.0,입시.검정 및 보습,보통교과,,보습,,Y,N,63247,제주특별자치도 제주시 인다9길 7,/ 201호 (아라일동/ 아라 펠리즈 1차),20210604
737,T10,제주특별자치도교육청,제주시,학원,1745,i-리더뮤직아트정피아노음악학원,20001017,20001017,개원,20160111,20160214,72,9.0,예능(대),예능(중),음악/,음악,,Y,N,690804,제주특별자치도 제주시 수덕5길 15,(노형동/화인빌라),20210604
738,T10,제주특별자치도교육청,제주시,학원,3470,i클릭보습학원,20040115,20040115,개원,,,100,60.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63051,제주특별자치도 제주시 애월읍 하귀로 48,/ (2층) (애월읍),20210604
739,T10,제주특별자치도교육청,제주시,학원,3000010693,study-day독서실,20141127,20141127,개원,,,60,60.0,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,Y,N,690191,제주특별자치도 제주시 우정로11길 11,(외도일동),20210604
740,T10,제주특별자치도교육청,제주시,학원,3000010536,我카데미학원,20140108,20140108,개원,,,152,38.0,입시.검정 및 보습,보통교과,,보습,,Y,N,695932,제주특별자치도 제주시 한림읍 한림중앙로 22,/ 2층 (한림읍),20210604
741,T10,제주특별자치도교육청,제주시,학원,3000010624,가우스수학학원,20140704,20140704,개원,,,304,76.0,입시.검정 및 보습,보통교과,입시/,입시,,Y,N,63141,제주특별자치도 제주시 은수길 7,/ 지하1층-1층 (연동),20210604
742,T10,제주특별자치도교육청,제주시,학원,3000010513,강남사관학원,20131216,20131216,개원,,,210,70.0,입시.검정 및 보습,보통교과,입시/,입시,,,,690825,제주특별자치도 제주시 연삼로 411,/ 네오캠퍼스 1층 (이도이동),20210604
743,T10,제주특별자치도교육청,제주시,학원,3000011477,강의하는아이들이도캠퍼스학원,20180717,20180717,개원,,,90,30.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63231,제주특별자치도 제주시 승천로 70,/ (2층) (아라이동),20210606
744,T10,제주특별자치도교육청,제주시,학원,3000011246,강의하는아이들학원,20170718,20170718,개원,,,264,66.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63141,제주특별자치도 제주시 은수길 7,/ 2층 (연동),20210604
745,T10,제주특별자치도교육청,제주시,학원,4462,개념원리수학영어학원,20090325,20090325,개원,,,120,40.0,입시.검정 및 보습,보통교과,보습/,보습,,,,690818,제주특별자치도 제주시 성신로 20,/ 2층 (연동),20210604
