,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
5521,R10,경상북도교육청,포항시,학원,3000016154,파고다차이랑중국어와이비엠잉글루학원,20200131,20200131,개원,,,87,33.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37835,경상북도 포항시 남구 효성로63번길 6,/ 2층 (효자동),20210604
5522,R10,경상북도교육청,포항시,학원,3000014605,파고다차이랑중국어학원,20171031,20171031,개원,,,40,33.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37572,경상북도 포항시 북구 장량중앙로 62,/ 3층 (양덕동),20210604
5523,R10,경상북도교육청,포항시,학원,3000014644,파인먼과학학원,20171122,20171122,개원,,,81,20.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37835,경상북도 포항시 남구 효성로63번길 4,/ 202호 (효자동),20210604
5524,R10,경상북도교육청,포항시,학원,8613,파인아트입시미술학원,20060525,20060529,개원,,,150,30.0,예능(대),예능(중),미술/,미술,,Y,N,791010,경상북도 포항시 북구 용당로 137,  2층 일부 (신흥동),20210604
5525,R10,경상북도교육청,포항시,학원,540,펀펀수학영어학원,20090610,20030716,개원,,,90,48.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37883,경상북도 포항시 남구 오천읍 남원로 85,/ 부영사랑으로상가1동 202호 (오천읍),20210604
5526,R10,경상북도교육청,포항시,학원,11600,페다고지수학학원,20081105,20081105,개원,,,210,50.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37615,경상북도 포항시 북구 성실로 38,/ 201호 (장성동/ 현진에버빌2단지아파트),20210604
5527,R10,경상북도교육청,포항시,학원,3000016116,펠리아수학학원,20200113,20200113,개원,,,80,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37701,경상북도 포항시 북구 아치로 9,/ 3층 (우현동),20210604
5528,R10,경상북도교육청,포항시,학원,3000016142,펠리아음악미술학원,20200121,20200121,개원,,,81,27.0,종합(대),,,,,Y,N,37701,경상북도 포항시 북구 중앙로419번길 24,/ 2층 (우현동),20210604
5529,R10,경상북도교육청,포항시,학원,3000016516,포레이엔에이학원,20201224,20201224,개원,,,98,66.0,종합(대),,실용외국어(유아/초·중·고)/미술/,,,Y,N,37576,경상북도 포항시 북구 삼흥로 324번길73,/ 1층 2층 (양덕동),20210604
5530,R10,경상북도교육청,포항시,학원,3000011573,포스매쓰학원,20130328,20130328,개원,,,80,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37678,경상북도 포항시 남구 포스코대로 124,/ 3층 (대잠동/ 명은빌딩),20210604
